Customer ID,Recency,Frequency,Monetary Value,R,F,M,RFM_Segment,RFM_Score,Custom_Segment
15227.0,36,5,1219.4,3,3,3,333,9.0,2_Middle
15228.0,65,5,3376.9600000000005,2,3,4,234,9.0,2_Middle
15230.0,238,2,429.6,1,2,2,122,5.0,3_Low
15232.0,112,2,612.0600000000001,2,2,2,222,6.0,2_Middle
15234.0,276,1,197.0,1,1,1,111,3.0,3_Low
15235.0,217,9,1552.8700000000003,1,4,4,144,9.0,2_Middle
15236.0,298,1,321.05,1,1,2,112,4.0,3_Low
15237.0,1,4,1412.320000000001,4,3,3,433,10.0,1_Top
15238.0,28,5,1056.5399999999997,3,3,3,333,9.0,2_Middle
15239.0,9,3,764.3399999999999,4,3,3,433,10.0,1_Top
15240.0,44,6,1691.02,3,4,4,344,11.0,1_Top
15241.0,66,9,1738.5900000000006,2,4,4,244,10.0,1_Top
15243.0,73,1,316.68,2,1,2,212,5.0,3_Low
15244.0,64,2,631.57,2,2,2,222,6.0,2_Middle
15245.0,133,3,2515.8400000000006,1,3,4,134,8.0,2_Middle
15246.0,237,1,328.15,1,1,2,112,4.0,3_Low
15247.0,121,1,356.0,2,1,2,212,5.0,3_Low
15249.0,31,15,6657.360000000006,3,4,4,344,11.0,1_Top
15251.0,8,15,10327.109999999999,4,4,4,444,12.0,1_Top
15252.0,35,2,740.7800000000001,3,2,3,323,8.0,2_Middle
15253.0,15,6,915.2999999999997,4,4,3,443,11.0,1_Top
15254.0,126,1,300.36000000000007,2,1,2,212,5.0,3_Low
15255.0,66,1,890.8499999999999,2,1,3,213,6.0,2_Middle
15256.0,148,1,98.45,1,1,1,111,3.0,3_Low
15257.0,280,2,232.14999999999998,1,2,1,121,4.0,3_Low
15258.0,168,2,623.1600000000001,1,2,2,122,5.0,3_Low
15260.0,99,6,1360.2700000000002,2,4,3,243,9.0,2_Middle
15261.0,134,1,254.82000000000002,1,1,1,111,3.0,3_Low
15262.0,323,1,178.95000000000002,1,1,1,111,3.0,3_Low
15263.0,106,1,156.50999999999996,2,1,1,211,4.0,3_Low
15264.0,63,1,393.74000000000007,2,1,2,212,5.0,3_Low
15265.0,150,2,1506.1200000000001,1,2,3,123,6.0,2_Middle
15266.0,337,1,119.30000000000001,1,1,1,111,3.0,3_Low
15267.0,21,5,1717.36,3,3,4,334,10.0,1_Top
15269.0,23,1,408.8,3,1,2,312,6.0,2_Middle
15270.0,15,9,2298.2000000000003,4,4,4,444,12.0,1_Top
15271.0,6,15,2360.340000000002,4,4,4,444,12.0,1_Top
15272.0,56,2,721.9399999999998,2,2,3,223,7.0,2_Middle
15274.0,3,2,716.5700000000003,4,2,3,423,9.0,2_Middle
15275.0,30,2,609.1899999999998,3,2,2,322,7.0,2_Middle
15276.0,65,1,128.63000000000002,2,1,1,211,4.0,3_Low
15277.0,46,1,255.89999999999998,2,1,1,211,4.0,3_Low
15280.0,171,1,113.12,1,1,1,111,3.0,3_Low
15281.0,58,12,2239.9499999999994,2,4,4,244,10.0,1_Top
15286.0,49,1,240.55,2,1,1,211,4.0,3_Low
15287.0,21,3,485.24,3,3,2,332,8.0,2_Middle
15288.0,42,4,2140.87,3,3,4,334,10.0,1_Top
15289.0,28,4,935.1000000000004,3,3,3,333,9.0,2_Middle
15290.0,4,20,7584.17,4,4,4,444,12.0,1_Top
15291.0,25,18,3947.6100000000015,3,4,4,344,11.0,1_Top
15292.0,200,1,178.39,1,1,1,111,3.0,3_Low
15296.0,43,10,3610.3100000000004,3,4,4,344,11.0,1_Top
15297.0,9,4,635.04,4,3,3,433,10.0,1_Top
15298.0,1,13,3376.500000000002,4,4,4,444,12.0,1_Top
15299.0,66,8,1952.08,2,4,4,244,10.0,1_Top
15300.0,63,1,496.4399999999999,2,1,2,212,5.0,3_Low
15301.0,50,13,4334.3499999999985,2,4,4,244,10.0,1_Top
15303.0,289,1,574.02,1,1,2,112,4.0,3_Low
15304.0,60,9,557.1500000000001,2,4,2,242,8.0,2_Middle
15306.0,63,3,1174.3499999999997,2,3,3,233,8.0,2_Middle
15307.0,95,1,205.3,2,1,1,211,4.0,3_Low
15308.0,270,2,302.27000000000004,1,2,2,122,5.0,3_Low
15311.0,0,105,56691.63000000013,4,4,4,444,12.0,1_Top
15312.0,74,3,635.1100000000002,2,3,3,233,8.0,2_Middle
15313.0,109,1,52.0,2,1,1,211,4.0,3_Low
15314.0,198,1,327.97,1,1,2,112,4.0,3_Low
15315.0,63,3,551.54,2,3,2,232,7.0,2_Middle
15316.0,326,1,165.0,1,1,1,111,3.0,3_Low
15318.0,3,1,312.62,4,1,2,412,7.0,2_Middle
15319.0,283,1,204.5,1,1,1,111,3.0,3_Low
15320.0,43,1,267.13,3,1,1,311,5.0,3_Low
15321.0,48,4,2663.4799999999996,2,3,4,234,9.0,2_Middle
15322.0,63,2,602.9699999999998,2,2,2,222,6.0,2_Middle
15325.0,103,1,161.7399999999999,2,1,1,211,4.0,3_Low
15326.0,333,1,311.71,1,1,2,112,4.0,3_Low
15327.0,52,1,208.75000000000003,2,1,1,211,4.0,3_Low
15329.0,34,4,1023.1999999999998,3,3,3,333,9.0,2_Middle
15330.0,31,2,714.96,3,2,3,323,8.0,2_Middle
15333.0,207,1,1028.56,1,1,3,113,5.0,3_Low
15334.0,156,3,350.8199999999999,1,3,2,132,6.0,2_Middle
15335.0,53,1,170.22000000000003,2,1,1,211,4.0,3_Low
15339.0,65,3,557.5699999999998,2,3,2,232,7.0,2_Middle
15341.0,80,1,2020.52,2,1,4,214,7.0,2_Middle
15342.0,115,2,391.75999999999993,2,2,2,222,6.0,2_Middle
15343.0,86,1,364.5,2,1,2,212,5.0,3_Low
15344.0,0,5,476.58000000000004,4,3,2,432,9.0,2_Middle
15345.0,34,2,367.69000000000005,3,2,2,322,7.0,2_Middle
15346.0,332,1,252.42000000000004,1,1,1,111,3.0,3_Low
15348.0,71,1,158.03999999999996,2,1,1,211,4.0,3_Low
15349.0,157,2,463.90999999999985,1,2,2,122,5.0,3_Low
15351.0,11,8,1575.4100000000008,4,4,4,444,12.0,1_Top
15353.0,254,1,458.46999999999997,1,1,2,112,4.0,3_Low
15355.0,28,2,277.05000000000007,3,2,1,321,6.0,2_Middle
15356.0,30,8,2379.11,3,4,4,344,11.0,1_Top
15358.0,4,26,7615.7499999999945,4,4,4,444,12.0,1_Top
15360.0,39,1,427.92999999999995,3,1,2,312,6.0,2_Middle
15363.0,240,1,-7.95,1,1,1,111,3.0,3_Low
15364.0,95,2,913.1900000000004,2,2,3,223,7.0,2_Middle
15365.0,25,9,1330.4500000000005,3,4,3,343,10.0,1_Top
15366.0,74,1,496.9700000000001,2,1,2,212,5.0,3_Low
15367.0,56,5,1867.6899999999991,2,3,4,234,9.0,2_Middle
15368.0,20,1,446.94000000000005,3,1,2,312,6.0,2_Middle
15369.0,143,1,-1592.49,1,1,1,111,3.0,3_Low
15370.0,40,8,2360.55,3,4,4,344,11.0,1_Top
15372.0,136,1,2007.4,1,1,4,114,6.0,2_Middle
15373.0,7,11,1676.01,4,4,4,444,12.0,1_Top
15374.0,128,1,168.0,1,1,1,111,3.0,3_Low
15376.0,39,3,1221.56,3,3,3,333,9.0,2_Middle
15379.0,168,7,2140.4299999999994,1,4,4,144,9.0,2_Middle
15380.0,8,5,1452.26,4,3,3,433,10.0,1_Top
15381.0,213,2,596.85,1,2,2,122,5.0,3_Low
15382.0,14,8,5927.859999999999,4,4,4,444,12.0,1_Top
15384.0,169,1,338.83999999999986,1,1,2,112,4.0,3_Low
15385.0,39,1,316.88,3,1,2,312,6.0,2_Middle
15386.0,185,1,394.14000000000004,1,1,2,112,4.0,3_Low
15388.0,269,1,140.54,1,1,1,111,3.0,3_Low
15389.0,171,1,500.0,1,1,2,112,4.0,3_Low
15392.0,4,3,1196.55,4,3,3,433,10.0,1_Top
15393.0,15,2,231.86,4,2,1,421,7.0,2_Middle
15394.0,9,3,1595.8799999999994,4,3,4,434,11.0,1_Top
15395.0,325,1,107.45000000000002,1,1,1,111,3.0,3_Low
15396.0,112,1,288.17999999999995,2,1,1,211,4.0,3_Low
15397.0,289,1,94.0,1,1,1,111,3.0,3_Low
15398.0,15,3,1339.6299999999999,4,3,3,433,10.0,1_Top
15399.0,0,3,815.7699999999999,4,3,3,433,10.0,1_Top
15400.0,91,6,666.7,2,4,3,243,9.0,2_Middle
15402.0,148,2,626.7699999999999,1,2,2,122,5.0,3_Low
15405.0,188,1,349.1,1,1,2,112,4.0,3_Low
15406.0,17,4,426.60999999999996,3,3,2,332,8.0,2_Middle
15407.0,33,4,1046.7400000000002,3,3,3,333,9.0,2_Middle
15408.0,263,1,267.17999999999995,1,1,1,111,3.0,3_Low
15410.0,83,8,3450.8400000000015,2,4,4,244,10.0,1_Top
15411.0,25,5,1336.4300000000003,3,3,3,333,9.0,2_Middle
15412.0,170,1,190.53000000000003,1,1,1,111,3.0,3_Low
15414.0,9,3,774.8999999999999,4,3,3,433,10.0,1_Top
15415.0,312,1,559.6099999999998,1,1,2,112,4.0,3_Low
15416.0,64,5,3974.3699999999994,2,3,4,234,9.0,2_Middle
15417.0,84,1,508.8000000000001,2,1,2,212,5.0,3_Low
15419.0,24,1,135.86,3,1,1,311,5.0,3_Low
15421.0,58,4,950.3599999999996,2,3,3,233,8.0,2_Middle
15422.0,322,2,97.7,1,2,1,121,4.0,3_Low
15423.0,37,1,43.5,3,1,1,311,5.0,3_Low
15424.0,253,2,383.34,1,2,2,122,5.0,3_Low
15426.0,18,5,1008.9599999999997,3,3,3,333,9.0,2_Middle
15427.0,32,3,1430.5399999999997,3,3,3,333,9.0,2_Middle
15428.0,14,1,93.78,4,1,1,411,6.0,2_Middle
15429.0,26,3,364.89999999999975,3,3,2,332,8.0,2_Middle
15432.0,22,1,171.19,3,1,1,311,5.0,3_Low
15433.0,78,3,417.86999999999983,2,3,2,232,7.0,2_Middle
15434.0,7,6,997.4800000000004,4,4,3,443,11.0,1_Top
15435.0,21,1,149.29000000000005,3,1,1,311,5.0,3_Low
15436.0,11,3,1067.75,4,3,3,433,10.0,1_Top
15437.0,261,1,200.16000000000003,1,1,1,111,3.0,3_Low
15438.0,130,1,156.57999999999998,1,1,1,111,3.0,3_Low
15440.0,54,3,383.67999999999995,2,3,2,232,7.0,2_Middle
15442.0,248,1,594.0,1,1,2,112,4.0,3_Low
15443.0,1,8,3188.8399999999992,4,4,4,444,12.0,1_Top
15444.0,8,2,1411.2100000000016,4,2,3,423,9.0,2_Middle
15445.0,263,1,113.5,1,1,1,111,3.0,3_Low
15447.0,330,1,155.17,1,1,1,111,3.0,3_Low
15448.0,312,1,494.64000000000004,1,1,2,112,4.0,3_Low
15449.0,25,5,971.2200000000001,3,3,3,333,9.0,2_Middle
15450.0,29,1,429.84,3,1,2,312,6.0,2_Middle
15452.0,29,3,528.48,3,3,2,332,8.0,2_Middle
15453.0,1,7,1371.770000000001,4,4,3,443,11.0,1_Top
15456.0,282,2,203.37,1,2,1,121,4.0,3_Low
15457.0,261,1,237.07000000000002,1,1,1,111,3.0,3_Low
15458.0,24,1,161.64,3,1,1,311,5.0,3_Low
15462.0,93,3,234.60000000000002,2,3,1,231,6.0,2_Middle
15463.0,28,1,126.14,3,1,1,311,5.0,3_Low
15464.0,337,1,1044.6500000000005,1,1,3,113,5.0,3_Low
15465.0,19,22,6077.17,3,4,4,344,11.0,1_Top
15466.0,84,1,334.53000000000014,2,1,2,212,5.0,3_Low
15467.0,8,4,511.88000000000005,4,3,2,432,9.0,2_Middle
15468.0,34,4,439.71,3,3,2,332,8.0,2_Middle
15469.0,42,4,504.50000000000006,3,3,2,332,8.0,2_Middle
15471.0,1,1,454.47999999999985,4,1,2,412,7.0,2_Middle
15472.0,112,1,371.56,2,1,2,212,5.0,3_Low
15473.0,13,10,1465.2,4,4,3,443,11.0,1_Top
15475.0,76,1,454.10999999999984,2,1,2,212,5.0,3_Low
15478.0,39,2,1399.9199999999996,3,2,3,323,8.0,2_Middle
15480.0,115,1,905.5,2,1,3,213,6.0,2_Middle
15482.0,15,14,5845.079999999999,4,4,4,444,12.0,1_Top
15483.0,160,4,225.26000000000005,1,3,1,131,5.0,3_Low
15484.0,0,5,3559.2099999999996,4,3,4,434,11.0,1_Top
15485.0,29,2,1624.9099999999996,3,2,4,324,9.0,2_Middle
15488.0,92,1,91.32000000000001,2,1,1,211,4.0,3_Low
15489.0,22,4,1090.03,3,3,3,333,9.0,2_Middle
15491.0,94,7,3090.8500000000017,2,4,4,244,10.0,1_Top
15492.0,27,2,659.4599999999999,3,2,3,323,8.0,2_Middle
15493.0,32,7,1918.860000000005,3,4,4,344,11.0,1_Top
15494.0,20,2,1280.5800000000006,3,2,3,323,8.0,2_Middle
15497.0,17,3,1259.7,3,3,3,333,9.0,2_Middle
15498.0,0,32,11700.739999999994,4,4,4,444,12.0,1_Top
15500.0,7,4,1131.5600000000004,4,3,3,433,10.0,1_Top
15502.0,15,17,4997.459999999999,4,4,4,444,12.0,1_Top
15504.0,80,1,52.83000000000001,2,1,1,211,4.0,3_Low
15505.0,52,7,3497.140000000001,2,4,4,244,10.0,1_Top
15506.0,22,3,972.0800000000003,3,3,3,333,9.0,2_Middle
15507.0,171,1,475.85999999999996,1,1,2,112,4.0,3_Low
15508.0,188,6,1000.2700000000002,1,4,3,143,8.0,2_Middle
15510.0,330,1,250.0,1,1,1,111,3.0,3_Low
15511.0,11,5,900.5300000000001,4,3,3,433,10.0,1_Top
15512.0,155,1,19.799999999999997,1,1,1,111,3.0,3_Low
15513.0,30,20,13206.579999999996,3,4,4,344,11.0,1_Top
15514.0,11,7,2199.0099999999998,4,4,4,444,12.0,1_Top
15516.0,44,3,62.43,3,3,1,331,7.0,2_Middle
15517.0,232,1,267.03000000000003,1,1,1,111,3.0,3_Low
15518.0,63,13,1890.990000000001,2,4,4,244,10.0,1_Top
15520.0,1,1,343.49999999999994,4,1,2,412,7.0,2_Middle
15521.0,35,13,2574.650000000001,3,4,4,344,11.0,1_Top
15522.0,32,2,397.98999999999995,3,2,2,322,7.0,2_Middle
15523.0,83,1,412.00999999999993,2,1,2,212,5.0,3_Low
15524.0,24,1,440.0,3,1,2,312,6.0,2_Middle
15525.0,1,3,444.5399999999997,4,3,2,432,9.0,2_Middle
15526.0,32,2,148.44,3,2,1,321,6.0,2_Middle
15527.0,18,9,2126.1699999999996,3,4,4,344,11.0,1_Top
15528.0,253,1,229.32999999999993,1,1,1,111,3.0,3_Low
15529.0,22,10,3613.6900000000005,3,4,4,344,11.0,1_Top
15530.0,21,4,1497.31,3,3,3,333,9.0,2_Middle
15531.0,7,2,1972.3899999999996,4,2,4,424,10.0,1_Top
15532.0,24,5,1147.0800000000008,3,3,3,333,9.0,2_Middle
15533.0,18,5,746.9199999999996,3,3,3,333,9.0,2_Middle
15535.0,172,5,451.8999999999997,1,3,2,132,6.0,2_Middle
15537.0,162,1,110.92000000000003,1,1,1,111,3.0,3_Low
15539.0,6,1,538.46,4,1,2,412,7.0,2_Middle
15540.0,10,1,213.30000000000004,4,1,1,411,6.0,2_Middle
15541.0,113,1,85.13000000000002,2,1,1,211,4.0,3_Low
15543.0,287,1,127.85999999999999,1,1,1,111,3.0,3_Low
15544.0,8,10,3187.969999999995,4,4,4,444,12.0,1_Top
15545.0,53,1,153.64000000000001,2,1,1,211,4.0,3_Low
15547.0,6,13,4143.229999999993,4,4,4,444,12.0,1_Top
15549.0,76,4,1643.9599999999998,2,3,4,234,9.0,2_Middle
15550.0,3,4,575.63,4,3,2,432,9.0,2_Middle
15551.0,36,1,436.05999999999995,3,1,2,312,6.0,2_Middle
15552.0,216,1,90.12,1,1,1,111,3.0,3_Low
15553.0,59,1,428.9299999999999,2,1,2,212,5.0,3_Low
15554.0,277,1,217.2,1,1,1,111,3.0,3_Low
15555.0,11,16,3763.1700000000005,4,4,4,444,12.0,1_Top
15556.0,23,1,279.77,3,1,1,311,5.0,3_Low
15557.0,28,1,468.90999999999997,3,1,2,312,6.0,2_Middle
15561.0,11,5,722.7400000000001,4,3,3,433,10.0,1_Top
15563.0,8,6,1049.5,4,4,3,443,11.0,1_Top
15565.0,49,2,173.15999999999997,2,2,1,221,5.0,3_Low
15567.0,18,1,186.01000000000002,3,1,1,311,5.0,3_Low
15568.0,2,3,758.2899999999998,4,3,3,433,10.0,1_Top
15569.0,103,5,1375.7100000000003,2,3,3,233,8.0,2_Middle
15570.0,6,10,3045.3299999999986,4,4,4,444,12.0,1_Top
15571.0,11,4,650.43,4,3,3,433,10.0,1_Top
15572.0,4,7,2533.42,4,4,4,444,12.0,1_Top
15573.0,31,2,591.1899999999999,3,2,2,322,7.0,2_Middle
15574.0,177,1,112.10000000000001,1,1,1,111,3.0,3_Low
15576.0,37,1,921.3700000000002,3,1,3,313,7.0,2_Middle
15577.0,150,3,258.8799999999998,1,3,1,131,5.0,3_Low
15578.0,161,1,127.1,1,1,1,111,3.0,3_Low
15579.0,68,2,327.59999999999997,2,2,2,222,6.0,2_Middle
15581.0,120,10,3101.91,2,4,4,244,10.0,1_Top
15582.0,24,3,682.9100000000001,3,3,3,333,9.0,2_Middle
15584.0,23,5,718.3599999999999,3,3,3,333,9.0,2_Middle
15585.0,176,1,455.30000000000007,1,1,2,112,4.0,3_Low
15587.0,49,3,568.8000000000001,2,3,2,232,7.0,2_Middle
15589.0,252,4,456.58,1,3,2,132,6.0,2_Middle
15590.0,288,1,-30.19,1,1,1,111,3.0,3_Low
15592.0,46,1,388.58,2,1,2,212,5.0,3_Low
15593.0,70,1,199.8,2,1,1,211,4.0,3_Low
15594.0,15,6,1767.53,4,4,4,444,12.0,1_Top
15596.0,100,8,941.0199999999998,2,4,3,243,9.0,2_Middle
15597.0,29,2,315.71999999999997,3,2,2,322,7.0,2_Middle
15598.0,34,3,235.68,3,3,1,331,7.0,2_Middle
15599.0,26,2,761.74,3,2,3,323,8.0,2_Middle
15601.0,10,15,5508.91,4,4,4,444,12.0,1_Top
15602.0,7,11,1009.8200000000002,4,4,3,443,11.0,1_Top
15603.0,78,1,48.480000000000004,2,1,1,211,4.0,3_Low
15604.0,51,1,216.39000000000001,2,1,1,211,4.0,3_Low
15605.0,35,4,1003.38,3,3,3,333,9.0,2_Middle
15606.0,56,11,2422.64,2,4,4,244,10.0,1_Top
15607.0,336,1,104.76,1,1,1,111,3.0,3_Low
15608.0,27,4,1093.68,3,3,3,333,9.0,2_Middle
15609.0,182,2,270.03000000000003,1,2,1,121,4.0,3_Low
15610.0,51,1,112.46,2,1,1,211,4.0,3_Low
15611.0,9,13,1547.3900000000003,4,4,4,444,12.0,1_Top
15612.0,35,2,195.15,3,2,1,321,6.0,2_Middle
15615.0,9,24,9278.85,4,4,4,444,12.0,1_Top
15618.0,32,5,747.0310000000003,3,3,3,333,9.0,2_Middle
15619.0,10,1,336.40000000000003,4,1,2,412,7.0,2_Middle
15620.0,49,5,1099.9099999999999,2,3,3,233,8.0,2_Middle
15621.0,3,6,1158.7700000000002,4,4,3,443,11.0,1_Top
15622.0,2,16,3224.5300000000016,4,4,4,444,12.0,1_Top
15623.0,140,1,301.03,1,1,2,112,4.0,3_Low
15624.0,116,4,588.1300000000001,2,3,2,232,7.0,2_Middle
15625.0,99,8,1504.56,2,4,3,243,9.0,2_Middle
15626.0,74,2,675.8000000000001,2,2,3,223,7.0,2_Middle
15628.0,4,9,2546.46,4,4,4,444,12.0,1_Top
15630.0,44,3,1180.3999999999999,3,3,3,333,9.0,2_Middle
15632.0,15,10,3147.3100000000013,4,4,4,444,12.0,1_Top
15634.0,16,1,243.55,3,1,1,311,5.0,3_Low
15636.0,89,2,724.76,2,2,3,223,7.0,2_Middle
15637.0,52,1,223.36,2,1,1,211,4.0,3_Low
15638.0,300,1,-94.0,1,1,1,111,3.0,3_Low
15639.0,133,1,425.31999999999994,1,1,2,112,4.0,3_Low
15640.0,3,14,9624.999999999985,4,4,4,444,12.0,1_Top
15641.0,104,3,1578.8300000000002,2,3,4,234,9.0,2_Middle
15643.0,178,6,647.4000000000003,1,4,3,143,8.0,2_Middle
15644.0,165,4,803.5399999999997,1,3,3,133,7.0,2_Middle
15645.0,18,1,612.0099999999998,3,1,2,312,6.0,2_Middle
15646.0,157,3,235.33999999999997,1,3,1,131,5.0,3_Low
15648.0,203,4,584.75,1,3,2,132,6.0,2_Middle
15649.0,335,1,306.0,1,1,2,112,4.0,3_Low
15651.0,36,3,646.3000000000001,3,3,3,333,9.0,2_Middle
15652.0,90,1,337.74,2,1,2,212,5.0,3_Low
15653.0,92,2,877.4399999999999,2,2,3,223,7.0,2_Middle
15654.0,8,2,922.5300000000002,4,2,3,423,9.0,2_Middle
15655.0,232,2,511.31999999999994,1,2,2,122,5.0,3_Low
15656.0,44,4,748.5000000000001,3,3,3,333,9.0,2_Middle
15657.0,22,1,30.0,3,1,1,311,5.0,3_Low
15658.0,189,7,652.7,1,4,3,143,8.0,2_Middle
15659.0,43,1,306.45000000000005,3,1,2,312,6.0,2_Middle
15660.0,24,11,1342.7099999999998,3,4,3,343,10.0,1_Top
15661.0,316,2,309.8,1,2,2,122,5.0,3_Low
15663.0,105,1,138.14000000000001,2,1,1,211,4.0,3_Low
15664.0,50,1,386.43,2,1,2,212,5.0,3_Low
15665.0,167,2,2222.210000000001,1,2,4,124,7.0,2_Middle
15667.0,39,1,301.32000000000005,3,1,2,312,6.0,2_Middle
15668.0,217,1,76.32000000000001,1,1,1,111,3.0,3_Low
15669.0,39,5,677.69,3,3,3,333,9.0,2_Middle
15670.0,296,1,173.05,1,1,1,111,3.0,3_Low
15671.0,18,10,2635.4900000000007,3,4,4,344,11.0,1_Top
15673.0,87,4,2726.2300000000005,2,3,4,234,9.0,2_Middle
15674.0,72,8,1744.02,2,4,4,244,10.0,1_Top
15675.0,80,3,323.69,2,3,2,232,7.0,2_Middle
15676.0,8,5,3324.09,4,3,4,434,11.0,1_Top
15677.0,48,1,657.23,2,1,3,213,6.0,2_Middle
15678.0,52,1,352.70000000000005,2,1,2,212,5.0,3_Low
15679.0,23,4,781.2799999999999,3,3,3,333,9.0,2_Middle
15680.0,8,2,854.79,4,2,3,423,9.0,2_Middle
15681.0,17,6,946.3599999999998,3,4,3,343,10.0,1_Top
15683.0,116,1,193.75,2,1,1,211,4.0,3_Low
15687.0,8,11,2981.499999999999,4,4,4,444,12.0,1_Top
15689.0,119,1,150.6,2,1,1,211,4.0,3_Low
15690.0,3,2,239.76000000000002,4,2,1,421,7.0,2_Middle
15691.0,251,1,136.8,1,1,1,111,3.0,3_Low
15692.0,27,1,191.04000000000002,3,1,1,311,5.0,3_Low
15694.0,0,12,5576.2699999999995,4,4,4,444,12.0,1_Top
15695.0,266,2,409.9800000000001,1,2,2,122,5.0,3_Low
15696.0,32,12,2619.11,3,4,4,344,11.0,1_Top
15699.0,17,1,309.6499999999999,3,1,2,312,6.0,2_Middle
15700.0,171,3,664.0299999999996,1,3,3,133,7.0,2_Middle
15701.0,1,4,1529.0,4,3,3,433,10.0,1_Top
15703.0,264,1,211.5,1,1,1,111,3.0,3_Low
15704.0,139,4,2293.6199999999994,1,3,4,134,8.0,2_Middle
15705.0,200,1,143.10000000000002,1,1,1,111,3.0,3_Low
15706.0,59,7,1001.8100000000001,2,4,3,243,9.0,2_Middle
15707.0,34,4,916.9800000000001,3,3,3,333,9.0,2_Middle
15708.0,40,9,2891.759999999998,3,4,4,344,11.0,1_Top
15709.0,283,1,133.25,1,1,1,111,3.0,3_Low
15712.0,8,5,1072.3600000000001,4,3,3,433,10.0,1_Top
15713.0,142,1,185.55,1,1,1,111,3.0,3_Low
15714.0,11,2,330.02999999999986,4,2,2,422,8.0,2_Middle
15716.0,145,3,571.71,1,3,2,132,6.0,2_Middle
15717.0,233,1,150.3,1,1,1,111,3.0,3_Low
15719.0,32,14,5028.419999999997,3,4,4,344,11.0,1_Top
15720.0,23,1,598.7300000000001,3,1,2,312,6.0,2_Middle
15721.0,11,1,471.3999999999999,4,1,2,412,7.0,2_Middle
15722.0,35,6,2169.86,3,4,4,344,11.0,1_Top
15724.0,200,3,212.3,1,3,1,131,5.0,3_Low
15725.0,14,1,415.2500000000001,4,1,2,412,7.0,2_Middle
15727.0,16,6,3642.110000000004,3,4,4,344,11.0,1_Top
15728.0,48,1,-134.8,2,1,1,211,4.0,3_Low
15729.0,197,2,62.0,1,2,1,121,4.0,3_Low
15730.0,65,4,1108.3800000000003,2,3,3,233,8.0,2_Middle
15732.0,211,1,156.01999999999998,1,1,1,111,3.0,3_Low
15733.0,282,1,162.3,1,1,1,111,3.0,3_Low
15734.0,114,2,1339.45,2,2,3,223,7.0,2_Middle
15737.0,14,12,1121.2099999999998,4,4,3,443,11.0,1_Top
15738.0,18,17,4462.069999999995,3,4,4,344,11.0,1_Top
15739.0,65,1,449.12000000000006,2,1,2,212,5.0,3_Low
15740.0,48,1,154.88000000000002,2,1,1,211,4.0,3_Low
15743.0,15,4,775.9600000000003,4,3,3,433,10.0,1_Top
15744.0,77,1,34.8,2,1,1,211,4.0,3_Low
15745.0,8,6,1071.24,4,4,3,443,11.0,1_Top
15746.0,133,2,182.95999999999998,1,2,1,121,4.0,3_Low
15747.0,12,3,946.6399999999996,4,3,3,433,10.0,1_Top
15748.0,39,1,144.35999999999996,3,1,1,311,5.0,3_Low
15749.0,234,4,21535.9,1,3,4,134,8.0,2_Middle
15750.0,2,6,2122.5299999999997,4,4,4,444,12.0,1_Top
15752.0,39,7,2358.5000000000023,3,4,4,344,11.0,1_Top
15753.0,304,1,79.2,1,1,1,111,3.0,3_Low
15754.0,50,4,455.67,2,3,2,232,7.0,2_Middle
15755.0,0,8,2318.880000000002,4,4,4,444,12.0,1_Top
15756.0,60,4,528.0099999999995,2,3,2,232,7.0,2_Middle
15757.0,65,2,714.4200000000001,2,2,3,223,7.0,2_Middle
15758.0,24,1,205.25,3,1,1,311,5.0,3_Low
15759.0,217,2,155.8,1,2,1,121,4.0,3_Low
15762.0,64,2,583.75,2,2,2,222,6.0,2_Middle
15763.0,31,3,1048.67,3,3,3,333,9.0,2_Middle
15764.0,80,10,3245.4700000000007,2,4,4,244,10.0,1_Top
15766.0,63,1,315.05999999999995,2,1,2,212,5.0,3_Low
15768.0,115,3,621.83,2,3,2,232,7.0,2_Middle
15769.0,6,28,51731.92,4,4,4,444,12.0,1_Top
15773.0,5,1,635.6800000000001,4,1,3,413,8.0,2_Middle
15774.0,68,1,270.8,2,1,1,211,4.0,3_Low
15775.0,244,1,104.9,1,1,1,111,3.0,3_Low
15776.0,132,1,241.62000000000003,1,1,1,111,3.0,3_Low
15777.0,240,3,681.5600000000001,1,3,3,133,7.0,2_Middle
15780.0,183,2,298.13,1,2,2,122,5.0,3_Low
15781.0,24,4,333.56,3,3,2,332,8.0,2_Middle
15782.0,9,4,2593.9400000000005,4,3,4,434,11.0,1_Top
15783.0,10,1,246.3,4,1,1,411,6.0,2_Middle
15785.0,29,8,2303.750000000001,3,4,4,344,11.0,1_Top
15786.0,43,5,4821.0000000000055,3,3,4,334,10.0,1_Top
15787.0,25,3,933.26,3,3,3,333,9.0,2_Middle
15790.0,9,1,218.74999999999997,4,1,1,411,6.0,2_Middle
15791.0,43,3,1604.4400000000003,3,3,4,334,10.0,1_Top
15793.0,8,4,948.9599999999999,4,3,3,433,10.0,1_Top
15795.0,149,1,610.0100000000001,1,1,2,112,4.0,3_Low
15796.0,0,10,2663.66,4,4,4,444,12.0,1_Top
15797.0,112,4,2207.4,2,3,4,234,9.0,2_Middle
15799.0,75,3,884.1400000000002,2,3,3,233,8.0,2_Middle
15800.0,106,2,696.8900000000002,2,2,3,223,7.0,2_Middle
15801.0,45,4,1042.1899999999998,3,3,3,333,9.0,2_Middle
